frame_index,timestamp_sec,laplacian_var,tenengrad_mean,contrast_std,brightness_mean,selected,saved_path
22450,748.678,196.213059,30.706869,52.649309,130.608,0,
22451,748.712,180.321248,29.978047,52.380775,130.497,0,
22452,748.745,182.777091,29.631041,52.285022,130.089,0,
22453,748.778,140.522833,27.341828,52.167732,129.913,0,
22454,748.812,177.844230,28.984217,52.327578,128.965,0,
22455,748.845,171.465692,29.171078,52.261731,128.068,0,
22456,748.878,138.108229,27.639834,51.978884,127.277,0,
22457,748.912,154.233421,28.900306,52.233243,126.336,0,
22458,748.945,121.099469,26.720321,52.067726,126.111,0,
22459,748.978,174.500254,29.423226,52.301835,124.976,0,
22460,749.012,195.450485,30.289998,52.355345,124.523,0,
22461,749.045,185.335223,29.546399,52.205290,124.183,0,
22462,749.078,198.675052,30.985381,52.264090,123.510,0,
22463,749.112,193.654321,30.631922,52.156305,123.192,0,
22464,749.145,190.335227,30.499462,52.048169,122.812,0,
22465,749.178,200.535028,30.899905,52.005973,122.396,0,
22466,749.212,177.119553,30.141745,51.895156,122.179,0,
22467,749.245,213.176081,31.752245,51.991362,121.425,0,
22468,749.278,190.165263,31.263210,52.037369,121.044,0,
22469,749.312,197.874825,31.129328,52.001204,120.554,0,
22470,749.345,194.968857,31.802338,51.991270,120.103,0,
22471,749.378,170.200189,30.173231,51.807215,119.849,0,
22472,749.412,201.604768,31.846880,51.859494,119.184,0,
22473,749.445,178.333608,30.640911,51.763062,118.981,0,
22474,749.478,164.654624,29.392657,51.555419,118.846,0,
22475,749.512,183.445424,30.634565,51.452699,118.552,0,
22476,749.545,171.757098,30.475246,51.269755,118.593,0,
22477,749.578,176.990321,29.972193,51.045376,118.614,0,
22478,749.612,180.596314,30.003602,50.752622,118.552,0,
22479,749.645,161.852959,29.923541,50.486230,118.550,0,
22480,749.678,172.690414,30.309796,50.177501,118.408,0,
22481,749.712,182.205767,30.746605,49.959266,118.438,0,
22482,749.745,168.341651,30.287955,49.632106,118.367,0,
22483,749.780,129.034173,27.395361,49.300570,118.620,0,
22484,749.813,139.599099,28.733822,48.984537,118.369,0,
22485,749.847,142.512105,29.046806,48.707848,118.104,0,
22486,749.880,118.544824,27.316507,48.342168,118.159,0,
22487,749.913,101.579438,26.091868,48.070177,118.382,0,
22488,749.947,147.424722,29.344020,47.693174,118.306,0,
22489,749.980,179.736882,30.414600,47.255909,118.399,0,
22490,750.013,155.765009,30.006352,46.955997,118.672,0,
22491,750.047,184.731214,31.549221,46.736639,118.746,0,
22492,750.080,187.337169,32.040913,46.439306,119.032,0,
22493,750.113,193.341041,32.231819,46.131063,119.196,0,
22494,750.147,173.395769,31.424563,45.861106,119.642,0,
22495,750.180,169.412352,31.522972,45.676517,119.931,0,
22496,750.213,189.072780,31.903657,45.379412,120.086,0,
22497,750.247,162.402253,31.368221,45.211020,120.514,0,
22498,750.280,191.741671,32.553023,44.945543,120.683,0,
22499,750.313,183.776102,32.142499,44.815342,121.122,0,
22500,750.347,182.368727,31.638066,44.380243,121.215,0,
22501,750.380,163.257860,31.473622,44.298480,121.406,0,
22502,750.413,189.014274,32.299803,43.968560,121.380,0,
22503,750.447,241.555087,33.089310,43.853348,121.461,0,
22504,750.480,214.734588,32.986471,43.649374,121.659,0,
22505,750.513,214.738268,33.469151,43.550111,121.868,0,
22506,750.547,164.532680,31.073747,43.345251,122.475,0,
22507,750.580,225.500590,33.669396,43.217080,122.556,0,
22508,750.613,255.597865,34.589107,43.125412,122.889,0,
22509,750.647,210.957318,32.922785,42.935942,123.303,0,
22510,750.680,234.580400,33.814974,42.802643,123.409,0,
22511,750.713,222.794474,33.430264,42.626434,123.630,0,
22512,750.747,246.719164,34.311060,42.563010,123.793,0,
22513,750.780,232.401288,33.872957,42.485342,124.123,0,
22514,750.813,230.374153,33.858872,42.462429,124.360,0,
22515,750.847,240.566370,34.245926,42.467324,124.474,0,
22516,750.880,222.263117,33.464834,42.271747,124.709,0,
22517,750.913,234.225064,34.430074,42.350030,124.817,0,
22518,750.947,238.135942,34.014178,42.287988,125.066,0,
22519,750.980,252.641818,35.041924,42.259163,125.104,0,
22520,751.013,248.487065,34.720489,42.240731,125.246,0,
22521,751.047,172.580743,31.167240,41.898215,125.375,0,
22522,751.080,219.378652,33.296263,42.025816,125.223,0,
22523,751.113,221.728000,33.480019,41.963021,125.129,0,
22524,751.147,216.064303,33.401200,41.891372,125.040,0,
22525,751.180,198.717880,31.783753,41.629776,124.972,0,
22526,751.213,188.285057,30.984751,41.355832,124.893,0,
22527,751.247,159.794637,29.847830,41.155163,124.947,0,
22528,751.280,172.504718,30.143648,40.892521,124.750,0,
22529,751.313,184.710298,30.990640,40.876620,124.616,0,
22530,751.347,168.672241,29.206047,40.408100,124.473,0,
22531,751.380,153.047777,29.172711,40.361550,124.345,0,
22532,751.413,160.522358,28.837004,40.163557,124.007,0,
22533,751.447,159.512337,28.474292,39.794932,123.745,0,
22534,751.480,155.435042,28.000266,39.547458,123.523,0,
22535,751.513,134.029335,27.279408,39.444746,123.413,0,
22536,751.547,136.853324,27.103693,39.193791,123.196,0,
22537,751.580,123.656874,26.321325,39.104717,123.219,0,
22538,751.613,111.630395,25.092136,38.866434,123.260,0,
22539,751.647,125.067298,25.835954,38.762514,123.354,0,
22540,751.680,117.542516,25.000175,38.530108,123.638,0,
22541,751.713,120.390587,24.963118,38.259156,123.900,0,
22542,751.747,89.515900,23.654694,38.496618,124.391,0,
22543,751.780,108.256615,24.077951,38.008712,124.535,0,
22544,751.813,109.838097,24.335983,38.001194,124.766,0,
22545,751.847,99.196321,23.342270,37.764716,125.105,0,
22546,751.880,103.080990,23.410174,37.594797,125.141,0,
22547,751.913,104.444395,23.102208,37.453845,125.150,0,
22548,751.947,104.509523,22.597150,37.309124,125.242,0,
22549,751.980,96.701787,21.865581,37.189751,125.201,0,
22550,752.013,92.227676,21.661303,37.133154,125.072,0,
22551,752.047,78.844564,20.859181,37.037926,124.943,0,
22552,752.080,83.038306,21.198443,36.893873,124.360,0,
22553,752.113,81.830424,21.358291,36.933257,123.858,0,
22554,752.147,76.061594,20.433839,36.655760,123.322,0,
22555,752.180,66.115229,20.309241,36.650623,122.670,0,
22556,752.213,77.956136,20.413081,36.393252,121.968,0,
22557,752.247,68.115073,19.352950,36.112945,121.343,0,
22558,752.280,73.198151,19.767453,35.972897,120.626,0,
22559,752.313,77.798233,20.166132,35.951599,119.492,0,
22560,752.347,66.601926,19.055207,35.665548,118.052,0,
22561,752.380,82.065233,19.537472,35.311188,116.738,0,
22562,752.413,76.458851,19.406021,35.442881,116.291,0,
22563,752.447,71.256440,19.251954,35.370399,116.371,0,
22564,752.480,81.183566,20.307211,35.788516,117.004,0,
22565,752.513,81.793321,20.114338,35.945899,117.320,0,
22566,752.547,86.336089,20.559390,35.984927,117.775,0,
22567,752.580,98.856578,21.691217,36.543943,118.032,0,
22568,752.613,102.524690,21.969749,36.519385,118.229,0,
22569,752.647,95.094481,21.822148,36.859182,118.739,0,
22570,752.680,103.373181,22.666222,37.420104,118.849,0,
22571,752.713,107.459457,23.020152,37.687461,119.352,0,
22572,752.747,106.638953,23.227931,37.944183,119.656,0,
22573,752.780,100.069769,23.088500,38.271081,119.947,0,
22574,752.813,88.357679,22.817789,38.620638,120.044,0,
22575,752.847,88.165882,22.835217,39.288161,119.816,0,
22576,752.880,103.808515,23.780717,39.884090,119.814,0,
22577,752.913,98.702243,23.881453,40.337120,120.094,0,
22578,752.947,109.024982,24.386289,40.694695,120.296,0,
22579,752.980,96.058394,23.030881,40.850715,120.803,0,
22580,753.013,101.065122,23.706081,41.388757,121.350,0,
22581,753.047,97.821338,23.669950,41.726103,121.782,0,
22582,753.080,84.567315,22.724967,41.765133,122.453,0,
22583,753.113,106.858135,24.169028,42.210766,122.787,0,
22584,753.147,105.685016,24.118596,42.241397,123.298,0,
22585,753.180,76.807177,22.110046,42.289435,123.991,0,
22586,753.213,89.133824,23.221571,42.595600,124.157,0,
22587,753.247,88.497259,23.079931,42.591192,124.612,0,
22588,753.280,89.838237,23.157109,42.668438,125.079,0,
22589,753.313,105.547344,23.707699,42.645794,125.739,0,
22590,753.347,125.856229,23.887643,42.258648,126.737,0,
22591,753.380,105.564915,23.352394,42.386692,127.118,0,
22592,753.413,113.984614,23.929493,42.410564,127.294,0,
22593,753.447,113.575842,23.885092,42.425246,127.498,0,
22594,753.480,92.632867,23.097794,42.435826,127.631,0,
22595,753.513,95.834651,23.167654,42.615985,127.438,0,
22596,753.547,101.240498,23.266043,42.893029,127.299,0,
22597,753.580,98.742389,23.029136,42.968882,127.228,0,
22598,753.613,101.278733,22.998410,43.074215,127.082,0,
22599,753.647,102.359781,23.050814,43.232689,126.960,0,
22600,753.680,95.978374,22.662011,43.089584,126.908,0,
22601,753.713,81.316813,21.658657,43.018970,126.490,0,
22602,753.747,93.264457,22.317652,43.274110,125.982,0,
22603,753.782,96.463722,22.321079,43.392901,125.577,0,
22604,753.815,92.549673,22.028545,43.460379,125.461,0,
22605,753.848,93.166431,22.147307,43.607657,125.453,0,
22606,753.882,99.702356,22.520080,43.614933,125.631,0,
22607,753.915,96.801194,22.756108,43.672191,125.706,0,
22608,753.948,105.070291,23.084968,43.438623,126.459,0,
22609,753.982,102.695304,23.043476,43.193934,127.540,0,
22610,754.015,105.190953,22.936548,43.204808,127.985,0,
22611,754.048,108.689842,23.132072,43.273014,128.331,0,
22612,754.082,100.116436,23.072251,43.332440,128.638,0,
22613,754.115,104.649198,23.439192,43.376355,128.893,0,
22614,754.148,104.215124,23.639510,43.540323,128.947,0,
22615,754.182,102.248500,23.709067,43.721157,129.046,0,
22616,754.215,106.919197,23.850062,43.789610,128.813,0,
22617,754.248,102.843231,23.939112,43.843711,128.801,0,
22618,754.282,107.778635,24.079162,43.760810,128.811,0,
22619,754.315,119.970592,24.094702,43.790601,128.760,0,
22620,754.348,104.863755,23.808387,43.771020,128.770,0,
22621,754.382,105.411050,24.097433,43.777243,128.638,0,
22622,754.415,105.234681,24.149311,43.815190,128.766,0,
22623,754.448,109.109509,24.289777,43.816495,128.731,0,
22624,754.482,108.887679,24.346971,43.786302,128.729,0,
22625,754.515,112.551164,24.622417,43.841907,128.542,0,
22626,754.548,124.786919,25.018511,43.908553,128.466,0,
22627,754.582,131.172700,25.285415,43.916552,128.251,0,
22628,754.615,132.249252,25.302630,43.892152,128.233,0,
22629,754.648,133.783480,25.187316,43.930017,127.975,0,
22630,754.682,134.410668,25.269671,43.906990,127.821,0,
22631,754.715,129.400023,25.117334,43.904460,127.655,0,
22632,754.748,125.420516,25.102148,43.866597,127.582,0,
22633,754.782,119.599265,25.091562,43.898103,127.275,0,
22634,754.815,114.599582,25.025566,43.904051,127.155,0,
22635,754.848,116.100776,25.192693,43.944743,126.903,0,
22636,754.882,114.579593,25.225813,43.950533,126.753,0,
22637,754.915,112.090619,25.065314,43.922808,126.584,0,
22638,754.948,110.264022,25.088266,43.843629,126.532,0,
22639,754.982,109.483326,25.026116,43.824385,126.464,0,
22640,755.015,103.461483,24.616665,43.749262,126.392,0,
22641,755.048,103.843488,24.649669,43.696713,126.215,0,
22642,755.082,105.187736,24.805012,43.642636,126.068,0,
22643,755.115,103.256697,24.693399,43.601508,125.792,0,
22644,755.148,100.038658,24.720352,43.664408,125.365,0,
22645,755.182,103.772163,25.164587,43.676222,124.795,0,
22646,755.215,103.410293,25.216546,43.667968,124.310,0,
22647,755.248,100.386976,25.023586,43.528976,123.782,0,
22648,755.282,111.761991,25.032779,43.336756,123.225,0,
22649,755.315,105.096906,24.945147,43.140685,122.896,0,
22650,755.348,103.447431,24.949395,43.070384,122.657,0,
22651,755.382,104.140824,24.680356,43.013983,122.383,0,
22652,755.415,108.265066,24.936362,42.869246,122.127,0,
22653,755.448,103.793631,24.754359,42.686659,121.941,0,
22654,755.482,111.540035,25.072669,42.506292,121.666,0,
22655,755.515,120.986964,25.327783,42.654023,121.339,0,
22656,755.548,141.824143,25.891006,42.631797,120.826,0,
22657,755.582,144.011864,25.833505,42.732294,120.948,0,
22658,755.615,144.436677,25.884015,42.842684,121.353,0,
22659,755.648,152.359944,26.282007,43.087883,121.332,0,
22660,755.682,152.312838,26.471214,43.184043,121.618,0,
22661,755.715,153.415980,26.592536,43.238925,121.942,0,
22662,755.748,143.346404,26.316726,43.297230,122.365,0,
22663,755.782,136.523694,26.011606,43.473113,122.778,0,
22664,755.815,126.168564,25.625510,43.723370,123.636,0,
22665,755.848,122.487918,25.236660,44.070584,124.396,0,
22666,755.882,119.260639,25.148661,44.225769,124.644,0,
22667,755.915,119.182464,24.776681,44.446404,124.594,0,
22668,755.948,119.152548,24.800246,44.689077,124.285,0,
22669,755.982,119.359494,24.843582,44.968888,124.109,0,
22670,756.015,118.789518,24.694526,45.199249,123.969,0,
22671,756.048,121.237111,24.623189,45.811699,122.918,0,
22672,756.082,122.774823,24.588492,45.840946,122.757,0,
22673,756.115,124.280440,24.518749,45.745131,122.702,0,
22674,756.148,124.333131,24.561125,45.686139,122.643,0,
22675,756.182,125.282908,24.566736,45.666070,122.603,0,
22676,756.215,127.948767,24.704302,45.671377,122.618,0,
22677,756.248,147.684254,24.719702,45.619858,122.795,0,
22678,756.282,137.915561,24.674788,45.185940,123.815,0,
22679,756.315,134.639577,24.869173,45.112932,124.250,0,
22680,756.348,137.331868,25.083735,45.069115,124.518,0,
22681,756.382,136.687871,25.156107,45.080796,124.727,0,
22682,756.415,135.636245,25.232025,45.089502,124.825,0,
22683,756.448,137.191206,25.262797,45.135498,124.759,0,
22684,756.482,133.734015,25.235276,45.171815,124.595,0,
22685,756.515,131.977267,25.202045,45.239870,124.410,0,
22686,756.548,129.724635,25.111318,45.280431,124.216,0,
22687,756.582,128.491807,25.043406,45.348766,124.041,0,
22688,756.615,128.129954,25.054679,45.410769,123.894,0,
22689,756.648,127.580960,25.047127,45.485031,123.786,0,
22690,756.682,129.740236,25.108015,45.547203,123.673,0,
22691,756.715,130.637698,25.105600,45.627697,123.674,0,
22692,756.748,130.307498,25.045345,45.627222,123.774,0,
22693,756.782,129.925916,25.013473,45.542434,124.020,0,
22694,756.815,129.953307,24.995814,45.379966,124.349,0,
22695,756.848,137.570961,25.319286,45.407497,124.374,0,
22696,756.882,140.295051,25.476704,45.398753,124.408,0,
22697,756.915,142.672605,25.635143,45.409201,124.327,0,
22698,756.948,140.488752,25.566272,45.292892,123.954,0,
22699,756.982,137.409336,25.337076,45.205389,123.429,0,
22700,757.015,135.302475,25.082157,45.022470,123.331,0,
22701,757.048,134.260476,24.924347,44.948966,123.389,0,
22702,757.082,136.173767,24.977210,45.056341,123.384,0,
22703,757.115,138.002246,25.072535,45.201114,123.208,0,
22704,757.148,138.821704,25.073519,45.108357,123.335,0,
22705,757.182,136.316953,24.920719,44.860081,123.557,0,
22706,757.215,151.699054,24.782653,44.626492,123.925,0,
22707,757.248,136.799188,24.543963,44.770085,124.032,0,
22708,757.282,132.429794,24.562629,44.851634,124.378,0,
22709,757.315,135.278480,24.961759,44.933337,124.663,0,
22710,757.348,131.197799,24.933821,45.048693,124.828,0,
22711,757.382,126.327593,24.735424,45.422744,124.618,0,
22712,757.415,124.341237,24.591005,45.937332,124.264,0,
22713,757.448,122.042157,24.328883,46.370728,123.867,0,
22714,757.482,121.077169,24.268723,46.691699,123.608,0,
22715,757.515,121.870504,24.369266,46.753893,123.582,0,
22716,757.548,122.256713,24.376638,46.536997,123.704,0,
22717,757.582,123.853043,24.618978,46.445683,123.860,0,
22718,757.615,125.986643,24.774617,46.371506,124.127,0,
22719,757.648,129.391452,25.058032,46.301164,124.430,0,
22720,757.682,129.330634,25.197172,46.210460,124.709,0,
22721,757.715,133.569783,25.255940,46.207375,124.975,0,
22722,757.748,130.405151,25.197710,46.201400,125.238,0,
22723,757.783,131.131028,25.062038,46.207295,125.406,0,
22724,757.817,124.929112,24.801081,46.278618,125.628,0,
22725,757.850,127.794844,24.829509,46.477856,125.677,0,
22726,757.883,126.540320,25.350955,46.663168,125.574,0,
22727,757.917,126.400010,25.482905,46.842338,125.392,0,
22728,757.950,129.483831,25.255922,46.975317,125.261,0,
22729,757.983,124.890274,25.174454,47.156083,125.111,0,
22730,758.017,118.522921,24.666592,47.255586,124.988,0,
22731,758.050,126.725869,25.067701,47.437904,124.679,0,
22732,758.083,114.930536,24.987338,47.596711,124.476,0,
22733,758.117,117.936268,24.869960,47.748974,124.230,0,
22734,758.150,126.580178,25.552250,47.925224,124.019,0,
22735,758.183,148.954485,25.458317,48.105601,123.661,0,
22736,758.217,142.470511,25.585557,48.165902,123.551,0,
22737,758.250,127.448426,25.075372,48.249042,123.443,0,
22738,758.283,126.259446,25.099764,48.392398,123.356,0,
22739,758.317,129.218062,25.667536,48.592389,123.285,0,
22740,758.350,131.903679,25.830733,48.766943,123.274,0,
22741,758.383,136.932564,26.174265,48.912510,123.206,0,
22742,758.417,131.807546,26.277417,49.085823,123.249,0,
22743,758.450,125.487803,26.072494,49.183588,123.285,0,
22744,758.483,133.120101,26.446794,49.281690,123.301,0,
22745,758.517,132.553207,26.620761,49.427282,123.378,0,
22746,758.550,126.190906,26.498886,49.478730,123.516,0,
22747,758.583,110.739992,25.878773,49.519944,123.792,0,
22748,758.617,114.642677,26.070741,49.536992,123.891,0,
22749,758.650,110.999910,25.994386,49.596113,124.007,0,
22750,758.683,121.980731,26.417075,49.826184,123.700,0,
22751,758.717,122.275559,26.627993,50.022928,123.179,0,
22752,758.750,126.720324,26.807456,50.140957,122.523,0,
22753,758.783,115.334437,26.589734,50.066376,122.155,0,
22754,758.817,118.533394,26.476025,49.981076,121.912,0,
22755,758.850,122.780995,26.925226,50.011728,121.912,0,
22756,758.883,102.257091,26.103567,49.684009,122.434,0,
22757,758.917,93.087103,25.421233,48.808363,123.085,0,
22758,758.950,97.164944,25.594063,47.921620,124.013,0,
22759,758.983,93.972110,25.096676,47.620696,123.869,0,
22760,759.017,86.730366,24.329507,47.478770,123.774,0,
22761,759.050,86.247308,23.788431,48.079686,122.981,0,
22762,759.083,102.716438,24.127037,48.546138,121.709,0,
22763,759.117,100.581029,23.595317,49.183539,120.502,0,
22764,759.150,112.597462,23.582260,49.868015,119.376,0,
22765,759.183,98.772464,23.131599,50.456461,118.574,0,
22766,759.217,105.100830,23.505665,50.816446,118.179,0,
22767,759.250,103.078007,23.591202,51.101684,118.004,0,
22768,759.283,98.608080,23.499281,51.076205,118.168,0,
22769,759.317,93.445818,22.864708,50.826196,118.523,0,
22770,759.350,92.827794,23.115625,50.765761,118.077,0,
22771,759.383,90.813527,22.918326,50.903679,117.086,0,
22772,759.417,81.272948,22.592199,51.625573,115.968,0,
22773,759.450,88.753502,22.736549,52.341174,115.195,0,
22774,759.483,100.118764,23.432545,52.782425,115.564,0,
22775,759.517,98.572486,23.288271,52.837404,116.679,0,
22776,759.550,101.377964,23.275160,52.681833,118.191,0,
22777,759.583,99.349528,22.912086,52.674480,118.626,0,
22778,759.617,89.890383,22.874939,52.772673,118.772,0,
22779,759.650,78.166208,22.231440,52.800404,119.414,0,
22780,759.683,76.255852,22.044603,52.548996,119.986,0,
22781,759.717,81.189099,22.835001,52.602973,120.349,0,
22782,759.750,82.313062,23.445092,52.550462,120.739,0,
22783,759.783,92.557746,23.824164,52.409627,121.352,0,
22784,759.817,87.505738,23.721975,52.355152,122.298,0,
22785,759.850,87.769080,23.740533,52.198803,123.301,0,
22786,759.883,99.813563,24.250254,52.233481,123.932,0,
22787,759.917,94.620852,24.038910,52.250699,124.239,0,
22788,759.950,75.289243,22.722323,52.243673,124.485,0,
22789,759.983,96.851325,24.042671,52.426139,124.046,0,
22790,760.017,110.899975,24.548592,52.537993,123.549,0,
22791,760.050,92.284460,23.691637,52.737414,123.270,0,
22792,760.083,97.069446,24.295119,53.150715,122.850,0,
22793,760.117,129.619073,24.926761,53.484508,122.278,0,
22794,760.150,73.429825,22.256478,53.627519,122.473,0,
22795,760.183,108.877691,24.352167,54.270610,121.875,0,
22796,760.217,105.274094,24.389362,54.647260,121.820,0,
22797,760.250,91.317771,23.880455,55.091404,121.608,0,
22798,760.283,113.486705,24.773466,55.576865,121.306,0,
22799,760.317,113.613448,24.760247,55.999191,121.416,0,
22800,760.350,91.911185,23.089159,56.062783,121.449,0,
22801,760.383,85.233758,23.368245,56.485590,121.244,0,
22802,760.417,102.387945,24.515763,56.900770,121.085,0,
22803,760.450,123.079376,25.462624,57.166743,120.835,0,
22804,760.483,114.629177,25.365018,57.371518,120.570,0,
22805,760.517,127.695277,26.165979,57.635200,120.738,0,
22806,760.550,117.268106,25.735989,57.776934,121.184,0,
22807,760.583,129.072640,26.341437,58.083355,121.188,0,
22808,760.617,146.420228,27.016711,58.403804,120.969,0,
22809,760.650,108.301164,24.852034,58.426624,121.238,0,
22810,760.683,119.167825,25.811351,58.735119,120.860,0,
22811,760.717,132.190620,26.412005,59.100045,120.384,0,
22812,760.750,102.068981,24.652447,58.951782,120.347,0,
22813,760.783,93.626290,24.207728,59.085613,120.197,0,
22814,760.817,113.388869,25.390516,59.194300,119.845,0,
22815,760.850,103.610383,25.007937,59.243866,119.898,0,
22816,760.883,86.981714,23.071396,59.051559,120.350,0,
22817,760.917,79.374531,22.914539,58.990325,120.089,0,
22818,760.950,103.207372,24.544988,59.132308,119.516,0,
22819,760.983,99.731997,24.519349,59.135978,119.371,0,
22820,761.017,82.798968,23.027295,58.922908,119.224,0,
22821,761.050,91.161434,24.358792,59.212700,118.469,0,
22822,761.083,84.960041,23.556774,58.969533,118.201,0,
22823,761.117,96.028042,24.046622,58.952104,117.658,0,
22824,761.150,77.682966,23.364703,58.880351,117.448,0,
22825,761.183,97.043892,24.698600,58.930642,116.659,0,
22826,761.217,87.181363,23.831494,58.923121,116.503,0,
22827,761.250,83.771727,23.584796,58.998748,116.341,0,
22828,761.283,96.176559,24.984774,59.249741,115.948,0,
22829,761.317,103.142871,25.053783,59.037971,116.077,0,
22830,761.350,87.550622,23.719524,58.680737,116.642,0,
22831,761.383,94.867294,24.531178,58.559502,116.265,0,
22832,761.417,109.481831,25.352161,58.351114,115.977,0,
22833,761.450,90.438894,24.561472,58.040545,116.104,0,
22834,761.483,99.974541,25.102239,57.659474,116.325,0,
22835,761.517,101.319713,25.260433,57.468873,116.258,0,
22836,761.550,108.466584,26.614510,57.259019,116.228,0,
22837,761.583,107.313754,25.391487,56.769349,116.430,0,
22838,761.617,76.308575,23.454264,56.447820,116.806,0,
22839,761.650,100.516691,26.245206,56.627981,116.405,0,
22840,761.683,111.460771,26.897269,56.254816,116.528,0,
22841,761.717,107.728699,25.882233,55.721920,117.188,0,
22842,761.750,117.921635,26.598297,55.272369,117.886,0,
22843,761.785,111.752963,26.593603,54.844419,119.221,0,
22844,761.818,95.689756,25.985749,54.399876,120.616,0,
22845,761.852,96.475745,26.385166,54.022870,121.764,0,
22846,761.885,141.053593,29.515470,53.791641,122.539,0,
22847,761.918,129.815855,28.234224,53.174821,123.710,0,
22848,761.952,135.703474,29.132048,52.942545,123.822,0,
22849,761.985,121.802101,28.872843,52.477677,125.039,0,
22850,762.018,131.333398,29.979011,52.043300,125.973,0,
22851,762.052,113.895645,28.184430,51.342578,127.353,0,
22852,762.085,125.942313,29.602235,50.817972,128.601,0,
22853,762.118,172.439555,32.379274,50.416076,129.444,0,
22854,762.152,170.334014,32.573318,49.662143,130.770,0,
22855,762.185,170.212218,32.668860,49.277913,131.792,0,
22856,762.218,172.292125,33.287414,48.809146,131.922,0,
22857,762.252,176.915286,33.294290,48.745699,132.147,0,
22858,762.285,122.489832,30.725783,48.762907,132.339,0,
22859,762.318,136.343575,31.820586,49.105685,131.724,0,
22860,762.352,163.907057,33.698308,49.528239,131.124,0,
22861,762.385,153.610998,32.403722,49.569378,130.925,0,
22862,762.418,152.142639,32.748208,49.866068,130.547,0,
22863,762.452,153.506261,33.505585,50.231609,130.291,0,
22864,762.485,164.750084,33.476708,50.198452,129.943,0,
22865,762.518,184.735695,34.679459,50.573615,129.743,0,
22866,762.552,142.432998,32.589082,50.619610,129.933,0,
22867,762.585,148.500093,33.037571,50.834652,129.789,0,
22868,762.618,159.582110,33.703167,51.021790,129.535,0,
22869,762.652,171.075447,33.754889,51.211945,129.557,0,
22870,762.685,183.134911,34.325812,51.411572,129.350,0,
22871,762.718,193.603985,35.098577,51.657713,129.291,0,
22872,762.752,180.265397,34.547071,51.621091,129.377,0,
22873,762.785,177.225166,34.471442,51.552629,130.054,0,
22874,762.818,196.730568,35.031001,51.601790,130.090,0,
22875,762.852,139.622912,32.455927,51.482538,130.392,0,
22876,762.885,127.567744,30.942366,51.438945,130.782,0,
22877,762.918,152.859968,32.950516,51.733885,130.614,0,
22878,762.952,158.222878,32.753808,51.769531,130.924,0,
22879,762.985,176.089112,33.216886,51.883221,131.237,0,
22880,763.018,170.277991,32.103582,51.874241,131.337,0,
22881,763.052,143.733193,30.771071,51.838242,131.639,0,
22882,763.085,159.452836,31.470657,52.008058,131.727,0,
22883,763.118,122.065192,29.019757,51.990202,131.932,0,
22884,763.152,114.941494,28.623314,52.259511,131.956,0,
22885,763.185,174.040102,32.419481,52.665341,131.732,0,
22886,763.218,181.294026,32.654599,52.722209,132.123,0,
22887,763.252,140.568099,30.028762,52.479299,132.659,0,
22888,763.285,167.729375,31.652975,52.612137,132.629,0,
22889,763.318,152.096384,31.054415,52.545658,132.763,0,
22890,763.352,132.603803,29.942127,52.627305,133.084,0,
22891,763.385,129.151453,29.764237,52.769374,133.170,0,
22892,763.418,180.713326,32.465129,53.094534,132.936,0,
22893,763.452,150.680230,30.392424,52.961530,133.468,0,
22894,763.485,165.413460,31.451006,53.085302,133.365,0,
22895,763.518,178.169500,32.202988,53.098292,133.512,0,
22896,763.552,156.078745,31.478725,52.976355,134.044,0,
22897,763.585,146.748186,31.201502,52.955251,134.122,0,
22898,763.618,162.635036,32.012664,53.007847,134.163,0,
22899,763.652,194.248773,33.191646,53.021649,134.345,0,
22900,763.685,131.289899,29.263286,52.606461,134.979,0,
22901,763.718,176.711090,32.364267,52.747366,134.397,0,
22902,763.752,175.519103,32.467711,52.568528,134.242,0,
22903,763.785,148.808852,30.333204,52.205059,134.337,0,
22904,763.818,123.052445,28.895055,51.986404,134.493,0,
22905,763.852,175.106764,31.849412,52.071115,134.068,0,
22906,763.885,152.094787,30.225462,51.849178,134.276,0,
22907,763.918,170.300422,31.564536,51.845146,134.123,0,
22908,763.952,154.786385,30.424902,51.649864,134.287,0,
22909,763.985,154.020253,29.105116,51.420930,134.183,0,
22910,764.018,157.421619,30.116369,51.407797,134.066,0,
22911,764.052,144.712173,30.005930,51.290567,134.074,0,
22912,764.085,141.920451,29.794162,51.144665,134.086,0,
22913,764.118,131.597824,29.527886,50.997293,134.065,0,
22914,764.152,168.752091,31.493003,50.989233,133.795,0,
22915,764.185,144.377039,29.850603,50.799519,133.897,0,
22916,764.218,141.867225,30.347254,50.710446,133.720,0,
22917,764.252,187.828552,32.775973,50.767383,133.526,0,
22918,764.285,139.120079,29.046770,50.529653,133.913,0,
22919,764.318,126.208385,28.938273,50.493873,134.099,0,
22920,764.352,150.689081,30.461202,50.503219,133.927,0,
22921,764.385,131.324529,29.094137,50.261809,134.016,0,
22922,764.418,149.680719,31.101553,50.309179,133.799,0,
22923,764.452,135.900757,30.836296,50.156829,133.749,0,
22924,764.485,137.199469,29.649453,49.905515,133.699,0,
22925,764.518,143.432693,30.898613,49.979267,133.425,0,
22926,764.552,162.210879,32.124638,49.907849,133.287,0,
22927,764.585,119.837445,28.123970,49.400018,133.752,0,
22928,764.618,124.004188,28.958534,49.415768,133.609,0,
22929,764.652,138.486548,29.721188,49.385812,133.501,0,
22930,764.685,143.992395,30.372014,49.414244,133.409,0,
